east,north,zygosity,twin1,twin2
1,5,2,-0.128649170938935,1.01557348189544
1,5,2,0.00795228852946595,0.850902527433894
2,5,1,0.00936836307816458,0.508657851252984
2,5,2,1.24514581248142,-0.840176063160845
2,5,2,0.162473458973687,-1.84590791687217
3,5,1,-2.70847557246957,-2.70706142996525
3,5,2,-0.748602787037521,-0.152317822335927
3,5,2,-0.590383457176095,0.72370994919977
4,5,1,0.189048321617004,-0.286765967092513
4,5,2,0.166078878641752,-1.41036999829484
4,5,2,0.80730537439567,0.576135774881821
5,5,1,0.0945932675773951,0.337944759312031
5,5,2,0.943537992635964,1.36062908172514
5,5,2,1.05897039383555,-0.613090557535757
6,5,1,0.178359808734598,0.0525692039140519
6,5,2,0.601744942019876,0.669380327460973
6,5,2,-0.263990308766866,-0.260664165935166
7,5,1,-0.472897446344818,-0.7382768197391
7,5,2,-0.323675443855948,-1.30511580323512
7,5,2,-1.60031697024088,-1.37349474091487
8,5,1,-0.146043824158548,0.814704083738833
8,5,2,2.17254201802294,2.28986217760517
8,5,2,0.202842168691561,-0.412428220629191
9,5,1,0.243093489832726,0.14816943772064
9,5,2,-0.284877547421351,-0.927701525540614
9,5,2,-0.415725766985304,-1.10572281560522
10,5,1,-0.521614519028719,0.0398920122676613
10,5,2,-1.0920865791443,0.818073898602935
10,5,2,-0.796088141153948,0.227228628648253
11,5,1,0.263909097450524,0.6581562028175
11,5,2,-2.0765332965113,-2.33668436151218
11,5,2,-2.04559685208189,-1.48312796358479
12,5,1,-0.743374495490261,-0.502686879148126
12,5,2,-0.425217576109682,0.580382450776108
12,5,2,0.848146668267508,0.300560466295481
13,5,1,-1.34834322329891,-0.796089395143977
13,5,2,0.843149936059082,0.0277653301975045
13,5,2,0.429116106056343,-0.222835018605573
14,5,1,2.2998404075128,2.48352181440407
14,5,2,-0.825292973091598,-1.61906663005224
14,5,2,0.425043361232515,0.456632502089913
15,5,1,-0.872591046527472,-0.00362305688027825
15,5,2,0.715620278010944,-0.410959075154409
15,5,2,1.05952065354948,-1.02342705503229
16,5,1,1.57167756479836,0.909320401317808
16,5,2,0.129010727320049,-1.15372543841651
16,5,2,-0.805048788567269,-2.03662857228566
17,5,1,-1.44418484880757,-1.11960480269263
17,5,2,-1.18431739069197,-0.193258141015985
17,5,2,-0.0277441310414424,-1.05851752144099
18,5,1,-1.42074316552654,-0.259259221888428
18,5,2,-1.506591541469,-1.01074388775959
18,5,2,-0.560338937083434,-0.717681506266117
19,5,1,1.66167904931813,1.57338433519482
19,5,2,-1.08139229393303,1.23711240405233
19,5,2,-1.21389037110918,-1.49817151518101
20,5,1,-2.10854839120585,-2.1946050596463
20,5,2,-0.551297896098711,0.0686371909776625
20,5,2,-0.497267611586672,0.399599702825662
21,5,1,-2.45998541103782,-1.86763673392614
21,5,2,-1.6524994209535,-0.703865105035558
21,5,2,-1.72987713703742,-0.751615031351629
22,5,1,0.570523474908583,0.0512621167294797
22,5,2,1.71043317196798,0.971730988308748
22,5,2,0.00402440902531431,-1.09367427706537
23,5,1,0.96719614053471,1.10965919924711
23,5,2,-0.28007263112384,0.753800813761753
23,5,2,-0.254595028100705,-0.730855145536021
24,5,1,-0.711735912398446,-1.03138803566364
24,5,2,0.944270951193172,-0.670858146533762
24,5,2,0.883270029193099,-2.01742398879203
25,5,1,-0.686780814274324,-0.787092027098892
25,5,2,-0.227203143595497,-0.178006353325027
25,5,2,-0.496549734961917,0.166687965715145
26,5,1,1.19685467128081,-0.292016304291944
26,5,2,0.531967772153131,0.129022775776202
26,5,2,0.229600415997287,0.152961217409608
27,5,1,-0.428083510970741,-0.629602112982026
27,5,2,-1.01364351437083,0.0252185628586644
27,5,2,1.29609502004107,1.72123844689013
28,5,1,-0.0564425250574472,-0.0825124032899201
28,5,2,-0.453273481043132,1.52542781440708
28,5,2,0.0240736061142725,0.492874719117585
29,5,1,1.15345625987522,-0.289341087074549
29,5,2,0.451475032253633,0.853679107696524
29,5,2,-1.3557223617045,-1.61699159357405
30,5,1,-0.442538966868123,-0.262131984416222
30,5,2,-0.732369841979086,-0.0910677740713126
30,5,2,-0.146660088158248,-0.550393810320471
31,5,1,0.170425416960869,-0.144166638521743
31,5,2,-0.372076002607667,-0.841158110767827
31,5,2,0.048015093314262,-1.20930279688863
32,5,1,0.760904065075913,0.999977552510109
32,5,2,-1.78103833916261,-2.62962116115459
32,5,2,0.668883919500133,-0.0990103521917806
33,5,1,1.38870159689857,1.48366801449382
33,5,2,0.465439180914872,0.234698337234293
33,5,2,1.2402965195613,-0.559034261396099
34,5,1,0.118792138339847,-0.409575723445802
34,5,2,0.503586898218404,1.65876707725707
34,5,2,-0.24022065293599,0.92762381730056
35,5,1,-1.67626400524223,-2.17151920656758
35,5,2,-1.12371920644397,-0.158507340919807
35,5,2,-0.277527399866353,-0.326309494239718
36,5,1,0.0326746421954978,0.0101865999923748
36,5,2,2.03070797879856,0.732827610994054
36,5,2,0.395803798115696,0.161493079869488
37,5,1,1.13446125740887,1.30852502402331
37,5,2,-1.23370703549832,0.779188036755245
37,5,2,0.839966355352606,0.463417870671843
38,5,1,0.26845242929138,0.233864111032141
38,5,2,0.28460047224555,1.02899805711584
38,5,2,-0.413704250555171,0.623699329264644
39,5,1,1.36555228656865,1.20214629623741
39,5,2,0.633453603695725,0.372761144347948
39,5,2,-0.217185498179757,2.02950862426323
40,5,1,-1.39216010651881,-1.00926569997995
40,5,2,-0.859563362495118,0.0639146842327357
40,5,2,0.961340112015898,0.104827580378942
41,5,1,0.752145621368496,0.496830372185513
41,5,2,0.327797385779398,-0.149751519362428
41,5,2,-1.19907680538849,-1.16537168452328
42,5,1,-0.264396522624964,-0.110177117592484
42,5,2,-0.254413837905661,0.122748437665871
42,5,2,-0.410225296751266,-1.73626595009871
43,5,1,-2.23694250634155,-1.77491207631904
43,5,2,0.387096850936566,-0.111232788610311
43,5,2,-0.714319066036369,-0.663854243324694
44,5,1,-1.51489871670728,-0.954283860075595
44,5,2,-1.05628221039355,-2.2572607608512
44,5,2,-1.82630664988273,-2.90651386590995
45,5,1,-0.552989317492538,-0.201976101589616
45,5,2,0.734982127431062,-0.241631338056953
45,5,2,0.654897043917052,0.695006685067196
46,5,1,-0.400961077160015,-0.826820756892394
46,5,2,-0.69404657933161,0.246538235825922
46,5,2,-0.00122767012466174,0.748031784183756
47,5,1,0.626469053604536,0.00610846712001356
47,5,2,-0.302850000066739,0.999157228265019
47,5,2,2.45484594308809,1.85160109539866
48,5,1,1.70605354055386,0.744158659408968
48,5,2,-1.91575169711591,-2.07435212279811
48,5,2,-0.273598152204169,0.257221741796094
49,5,1,-1.03032653590335,-0.714397339646157
49,5,2,-1.2716810460469,-1.29362500549791
49,5,2,-1.27119573843132,-0.475848085842625
50,5,1,1.99638915898274,1.54790200447326
50,5,2,-1.67756118992974,-0.167999086078505
50,5,2,1.70949064947904,0.297555779830572
1,6,1,-1.32555494194942,-1.25362359959327
1,6,2,-0.356639212380865,-0.929679810128109
1,6,2,-1.01014521680313,1.0450825308708
2,6,1,0.6971978068221,0.586132237872554
2,6,2,0.184666756909583,0.308233128621201
2,6,2,0.268756467904011,0.697511171722793
3,6,1,0.116883143556081,-0.215656405921825
3,6,2,0.657071775530165,0.407647051936257
3,6,2,1.51734478972119,1.36719072867724
4,6,1,-0.182448534773318,-0.7398677342228
4,6,2,-0.117432242261789,0.642096042588176
4,6,2,-1.03033660326641,-0.744177236705462
5,6,1,0.832408834382248,0.947057418643166
5,6,2,1.06075088731961,2.05474373376318
5,6,2,1.06219882163915,0.823401399649751
6,6,1,-1.07307617862064,-0.516852353008038
6,6,2,-0.184183406181352,0.886451779703251
6,6,2,-1.66660648796839,-0.0871608378661279
7,6,1,0.194055322398194,0.293643856579665
7,6,2,-1.0326580710727,0.587152869569828
7,6,2,2.60009939711579,1.65707465444228
8,6,1,-1.29272024065818,-0.941253426221716
8,6,2,1.78845273435737,0.783946757685166
8,6,2,0.360761761697094,0.0766125301382991
9,6,1,-1.03242310913016,-0.34139551075715
9,6,2,1.1602067175355,1.43571662314547
9,6,2,0.793004780058535,-0.251025002155344
10,6,1,0.898495691677952,0.148752529300168
10,6,2,0.0958483697008938,-1.51822852246602
10,6,2,-0.101167624863401,0.231338637735231
11,6,1,0.164628774648679,0.241584615545033
11,6,2,-1.29914029389799,-0.844330226976102
11,6,2,-0.64458476019012,-2.05720492768207
12,6,1,-0.0530772850163647,0.653369188198478
12,6,2,0.533997630509728,0.537886273036791
12,6,2,0.777451593754892,0.751104886108552
13,6,1,-0.1671269068333,0.0511699910418943
13,6,2,-0.297735065940157,1.93940043503669
13,6,2,2.38672300757142,0.827412578100038
14,6,1,0.455266068036109,0.961655207987698
14,6,2,1.37322531744284,0.13947141933879
14,6,2,0.20642443961888,1.1932217772685
15,6,1,-0.610819549029815,-1.02471081225151
15,6,2,-0.546609485590795,-1.09165428461895
15,6,2,1.01286120153715,1.4289180053684
16,6,1,0.104789765548978,0.161660976054131
16,6,2,0.0546863390447818,-0.805571654284405
16,6,2,-1.16816989243427,-1.06737708096354
17,6,1,0.550587273612682,0.189347925630763
17,6,2,0.680737049637847,0.799914566794596
17,6,2,-0.679188446065914,0.180390928439551
18,6,1,-1.39265701752723,-0.885404872949615
18,6,2,0.0731870957662333,0.510514038895634
18,6,2,-0.26956602159674,0.047794293505108
19,6,1,0.764240871221753,1.01874418663587
19,6,2,-0.232601528237487,0.037387561315098
19,6,2,-1.33639391498172,-0.988224733296931
20,6,1,1.27735462189439,0.909064358853137
20,6,2,-0.672880562440719,-0.560464074520936
20,6,2,-1.88147326822246,0.448090053198429
21,6,1,-2.60018004715354,-2.09882542144965
21,6,2,-0.0914796398113566,0.333607240164977
21,6,2,1.52606783331234,1.36148709106034
22,6,1,-0.241958618958964,0.389090307165748
22,6,2,-1.84412528294424,-1.73290645347919
22,6,2,0.325965127405602,-0.318478085789087
23,6,1,1.13760064809988,1.69421305085221
23,6,2,0.186981635297327,-1.19598732252223
23,6,2,-0.756890384388265,-1.02614349898445
24,6,1,-0.394050913196468,-0.252587450616484
24,6,2,-0.00139662203505059,0.377010286746629
24,6,2,-0.365432493789522,-0.512048029864478
25,6,1,1.52538604299575,1.98166048734301
25,6,2,0.914691796889535,0.154486663388764
25,6,2,-0.411008524675205,1.25229303824614
26,6,1,0.490502832663693,0.965791977800339
26,6,2,-0.740830055714091,-1.52320649591319
26,6,2,0.3111070022677,0.487092189728525
27,6,1,-0.44589604065711,-0.908325442218765
27,6,2,-0.697293484351337,0.885977725049646
27,6,2,-0.522839110984746,-0.0639126820780273
28,6,1,-1.27810104950113,-1.07813265316791
28,6,2,-0.472127221713421,0.585294692229126
28,6,2,-1.41690913109549,-0.789694582535218
29,6,1,2.25822784030208,1.84638946309418
29,6,2,0.5400266862763,1.78217263321289
29,6,2,-1.48859084632478,0.759055148820037
30,6,1,0.00270134608178124,0.181696167238329
30,6,2,2.33953921394713,1.70198282056879
30,6,2,-0.234146493317298,1.60333648214689
31,6,1,0.301916168041013,0.912594952654171
31,6,2,0.000683232936950412,0.458192387630865
31,6,2,-0.22807700399216,-1.35001118100524
32,6,1,-0.115568512980991,-0.660616912170533
32,6,2,1.37626272877581,-0.222882649573793
32,6,2,0.594786618563341,0.268658686272757
33,6,1,-0.614928790541461,-0.0152486440213834
33,6,2,0.0675871012516257,-1.37744972177838
33,6,2,0.881602648895513,1.93509410831988
34,6,1,0.346081064661952,0.483069796132538
34,6,2,-1.37898636412586,-0.694645268434105
34,6,2,0.38360269608323,0.431958247549433
35,6,1,-0.392378387501412,-0.436053333016874
35,6,2,0.465293664122153,0.85161643649408
35,6,2,1.23074307932022,2.06461944521683
36,6,1,-1.66733964056148,-1.75067766195704
36,6,2,0.970602470485554,0.843883434163865
36,6,2,-0.682174435638654,0.358855791036253
37,6,1,-0.217971172331544,-0.615099390701581
37,6,2,-1.11056826922438,0.388232860233309
37,6,2,-0.543504916711395,1.15038086256868
38,6,1,1.24974232581816,0.456290209961896
38,6,2,0.622235047252971,0.284686773455566
38,6,2,-1.66701966006368,-0.864078932353721
39,6,1,1.45235834466648,1.25177263485956
39,6,2,-1.03528376941799,-0.83142341540265
39,6,2,-1.03915255677143,-1.52970567595812
40,6,1,-1.19239243234133,-1.21924650612434
40,6,2,-0.670366236181938,0.128148279767567
40,6,2,-1.8612790487818,-1.78813061194414
41,6,1,-2.23054351883163,-1.73513593730162
41,6,2,-0.73438232509896,-0.760456301250369
41,6,2,1.59421442935067,1.40632591179032
42,6,1,0.322351638087423,0.317121167219573
42,6,2,0.7449623864394,0.504545286870616
42,6,2,-1.43371338546555,-0.497359273004791
43,6,1,1.91915367538807,1.51473971936497
43,6,2,-2.83783038113403,0.394412782499639
43,6,2,0.823754216574377,-0.0598271355103305
44,6,1,-1.3267770628901,-0.712200808114333
44,6,2,-0.127505013723749,-0.519005197064588
44,6,2,1.72628302661662,1.3607442960129
45,6,1,0.193223204032388,0.682301087334935
45,6,2,0.96301353047877,1.05035660295472
45,6,2,0.946231401940821,-0.863857316524327
46,6,1,0.0139773422612147,0.0360109018018733
46,6,2,-0.261105483785644,0.907879078570346
46,6,2,1.33498502408163,-0.0854525683017822
47,6,1,-2.06529128214508,-1.50368073728369
47,6,2,0.0524371700073405,-0.238792411715375
47,6,2,-1.0239277677725,-0.589537864749401
48,6,1,-0.745689658229349,-0.574925119865146
48,6,2,1.25255971488799,-0.322243243676287
48,6,2,0.417569576939472,0.404324861031517
49,6,1,0.676356283574633,0.15368351396804
49,6,2,-0.931100949559953,-2.18922929323422
49,6,2,-0.995590735794977,-1.42598053315013
50,6,1,-0.455793048089282,-0.201365409478259
50,6,2,-1.75679426632312,-0.407244593196845
50,6,2,-0.327700785151583,-0.325919964446489
1,7,1,3.34487123224532,2.91712682078123
1,7,2,-1.10229426637915,-0.130022527320152
1,7,2,0.0824934804815787,-1.07689538798161
2,7,1,-0.833701781955433,-0.509389507258538
2,7,2,-1.69858036637611,-0.260452122360301
2,7,2,-1.1577326924361,-2.36915004797034
3,7,1,0.783800738956121,1.12556789057569
3,7,2,-0.719946995589222,-0.0809728198357548
3,7,2,-1.22699236100739,-2.06771954025085
4,7,1,-1.12229371770087,-1.01007447239474
4,7,2,-0.353064962926302,0.119961023741904
4,7,2,0.342308950709229,-1.00164164028988
5,7,1,-0.407411901168701,-0.448687096707716
5,7,2,-0.762705119189591,-1.1278245451862
5,7,2,0.546585699420344,0.819712763058429
6,7,1,-0.151329829478875,-0.427538393630223
6,7,2,0.192701148635346,-1.24495067488561
6,7,2,-0.13124800930237,1.25424834086299
7,7,1,0.754651956421718,0.879642986440394
7,7,2,0.946530190510629,-0.46156991643306
7,7,2,2.56279749914008,0.5417945122277
8,7,1,-1.13072685123598,-0.554270946049263
8,7,2,-0.795640519439357,0.28878102498674
8,7,2,-2.06397131058861,-1.32391423574257
9,7,1,-0.235421572596492,-0.304452247525828
9,7,2,-0.117485045165735,1.14043888454231
9,7,2,-0.481091796201899,0.200531965071048
10,7,1,0.280712182155374,0.174920623981513
10,7,2,-0.562420162410316,0.191328328475509
10,7,2,1.19694705327112,0.731328407893673
11,7,1,0.594032288709575,0.473248262045987
11,7,2,-2.38695510324115,-0.467623233545275
11,7,2,-1.72462893743696,-0.359969366197331
12,7,1,1.65317945216639,1.53482436259899
12,7,2,-1.16254564456166,-0.130366496534902
12,7,2,0.563260785532886,1.6306626789655
13,7,1,2.23199017363538,1.54599573417496
13,7,2,0.600727318383958,0.728990220842502
13,7,2,0.863961868430775,0.173313482659733
14,7,1,1.04482434083304,1.37591033572301
14,7,2,0.0653615893451731,1.06399627520237
14,7,2,0.71069140498109,-0.631368104844711
15,7,1,-0.0351436772985309,-0.300311155033575
15,7,2,-0.167017874671468,0.56961776168005
15,7,2,0.878709141172433,0.269909754541384
16,7,1,0.886783620394749,0.175184733181652
16,7,2,-0.113441575595815,-0.872292951640825
16,7,2,0.953645082485704,-0.601585239430024
17,7,1,-0.647060609972732,-1.24088258973834
17,7,2,0.577377367220008,0.754965741958545
17,7,2,-1.19049484714195,0.601904029149498
18,7,1,-2.13684760564356,-2.29103633228826
18,7,2,-0.192581807041928,-0.418473336941902
18,7,2,0.429231428430152,-0.204544858459309
19,7,1,-0.721144201912948,-1.2760597178235
19,7,2,-0.238528376961132,0.202921828609955
19,7,2,0.492655489183466,1.57319717063258
20,7,1,-0.0477035027103422,-0.0791644420358424
20,7,2,0.609095745855343,1.37817481907456
20,7,2,0.740246093682971,0.185095755603172
21,7,1,2.44258657134305,2.76984622732444
21,7,2,-0.0650529214608635,0.472670970770044
21,7,2,-0.0672148139956107,0.364413069374151
22,7,1,-1.26211347516445,-0.804172923182573
22,7,2,1.20360727535792,2.11448271062558
22,7,2,-0.833008398681237,-2.18915346986455
23,7,1,0.115100409547543,0.398914080832083
23,7,2,-0.641077718281243,-0.724585543773278
23,7,2,-0.154004086004545,-0.266515793861188
24,7,1,0.939940664768134,0.847548017059284
24,7,2,-0.781858841451803,-0.817961250001456
24,7,2,-0.235556220193205,0.301476456282308
25,7,1,1.58527400150677,1.61309132240564
25,7,2,-0.713846245718096,-0.108910576704129
25,7,2,-0.165500563098518,-0.444660057474983
26,7,1,-1.61390848742166,-1.40604099373518
26,7,2,-0.505863997509001,-2.06426656085374
26,7,2,2.0552147696673,1.73153611759584
27,7,1,0.879680270548921,0.690631643877362
27,7,2,0.65037538951574,-0.214484462938301
27,7,2,-0.933471248400147,-0.600224883123066
28,7,1,1.04636061506394,1.73318243182093
28,7,2,0.0536773634183099,0.321544318192575
28,7,2,1.33973579837667,1.5537740190763
29,7,1,-1.71961566113982,-1.22906631320055
29,7,2,0.0996609114382214,1.49543811507135
29,7,2,-0.382296084272493,-0.485211941956478
30,7,1,-0.863421558143365,-0.770998579395591
30,7,2,-0.623295504101097,0.450540516545711
30,7,2,-1.1241107686258,-1.13264828394024
31,7,1,0.512882689892829,0.775100263849652
31,7,2,-0.794737217601697,0.204468484697695
31,7,2,-0.317097637272161,0.358312075709877
32,7,1,-0.452844193837772,-0.501620600554301
32,7,2,1.60159306051936,2.00173894834992
32,7,2,0.199398371929706,0.28901900059791
33,7,1,1.62093165927024,0.711376701780435
33,7,2,1.68536555684615,-0.448902415887246
33,7,2,1.55185542791937,1.85911170250124
34,7,1,0.0353804874862948,-0.35886327936575
34,7,2,-2.04833620371326,-1.65905918191711
34,7,2,-1.56774256000395,-1.14414330187683
35,7,1,0.740374522772869,1.74341000743006
35,7,2,-0.0851618193920158,0.353555535821733
35,7,2,-0.97178240728293,-0.735380475338948
36,7,1,0.351838630628698,-0.282004493465345
36,7,2,0.292434116609274,2.20695172249062
36,7,2,1.4267550848496,1.61337339707695
37,7,1,-1.95968884953061,-1.66399716752958
37,7,2,0.398186591434825,0.905137884086289
37,7,2,1.0322425807594,0.810900041210016
38,7,1,0.551982127131663,0.0425960442429171
38,7,2,1.12383303202854,-0.242043549500609
38,7,2,-0.444209859483273,0.342089030088139
39,7,1,-1.77925346234703,-1.34333118471132
39,7,2,-0.366797369512939,0.852843820472231
39,7,2,-0.283861828107083,-1.01103005025986
40,7,1,-1.62183263745227,-1.26884204413274
40,7,2,1.01178824649704,1.56692617002656
40,7,2,-0.229800239683133,-0.0722118265615249
41,7,1,1.619088942665,0.759956049449579
41,7,2,1.40031243209979,1.95187593014353
41,7,2,0.823023204658313,1.1917764541677
42,7,1,0.448638987074478,0.429937918113864
42,7,2,-0.691167841008272,-0.698387080870903
42,7,2,-1.15595123265359,-0.709497830741702
43,7,1,0.285890217251238,0.667256741985724
43,7,2,1.55243381372281,2.03491458201922
43,7,2,0.414686319214711,1.86745533026804
44,7,1,0.00436654502667171,-0.156923123161995
44,7,2,0.485805048642435,1.00136156000353
44,7,2,-2.06694207127238,-0.576112248106699
45,7,1,-0.346175989844115,-0.122895781974588
45,7,2,-0.163638257311224,-0.311648999700958
45,7,2,-0.261559104074689,1.56055251905021
46,7,1,1.7468128468933,1.74364578448142
46,7,2,1.88805926364866,0.844173829108501
46,7,2,0.356008742142084,0.601209175740513
47,7,1,-1.69060977751851,-1.70824601823015
47,7,2,0.627817610917348,0.25657026108979
47,7,2,-0.0517589545084735,-0.883515077976608
48,7,1,0.942597884492615,1.16821435089786
48,7,2,-1.22936472802982,0.298855704778837
